order_id,order_value,category,discount_pct,payment_method,past_orders,past_returns,account_age_days,city_tier,delivery_days,product_rating,returned
ORD108227,2315.79,Books,9.1,COD,6,0,65,Tier2,3,4.6,0
ORD108228,774.75,Groceries,4.9,Prepaid,2,1,620,Tier3,1,3.3,0
ORD108229,1063.69,Beauty,33.0,Prepaid,10,1,104,Metro,3,5.0,0
ORD108230,380.36,Home,10.8,Prepaid,3,0,67,Tier3,5,3.8,0
ORD108231,1670.69,Beauty,19.3,Prepaid,7,0,61,Metro,2,3.8,0
ORD108232,1665.26,Beauty,19.5,Prepaid,5,0,113,Tier2,5,3.2,0
ORD108233,5155.64,Home,10.5,Prepaid,2,0,306,Metro,2,4.0,0
ORD108234,1359.62,Electronics,38.6,COD,4,1,903,Tier2,6,3.7,0
ORD108235,104.72,Books,34.4,COD,4,0,111,Tier2,2,2.8,1
ORD108236,757.42,Footwear,23.1,Prepaid,6,3,418,Metro,6,4.9,1
ORD108237,1238.9,Groceries,24.5,Prepaid,1,1,249,Tier2,2,4.2,0
ORD108238,200.31,Beauty,27.5,COD,6,0,109,Tier2,2,4.1,0
ORD108239,2097.67,Electronics,15.2,COD,3,0,49,Metro,2,4.7,1
ORD108240,159.47,Home,14.7,Prepaid,3,0,425,Tier2,9,4.4,0
ORD108241,1451.56,Books,42.9,Prepaid,2,0,52,Tier2,7,4.1,0
ORD108242,1958.83,Home,22.2,Prepaid,2,0,215,Metro,4,4.4,0
ORD108243,535.72,Footwear,35.6,Prepaid,5,1,59,Tier2,4,3.9,1
ORD108244,198.45,Groceries,23.1,Prepaid,6,1,90,Metro,8,5.0,1
ORD108245,3262.29,Groceries,23.4,Prepaid,3,0,135,Metro,3,3.9,0
ORD108246,1559.79,Groceries,29.5,Prepaid,2,1,502,Tier2,7,4.5,0
ORD108247,648.31,Groceries,18.4,Prepaid,3,0,536,Tier2,2,3.4,0
ORD108248,2968.13,Footwear,7.1,Prepaid,1,1,116,Metro,2,3.4,1
ORD108249,3574.85,Books,23.3,Prepaid,5,1,484,Tier2,3,4.0,0
ORD108250,473.88,Footwear,15.9,Prepaid,6,0,235,Metro,3,2.9,1
ORD108251,601.12,Books,21.7,COD,6,1,37,Tier3,9,4.7,1
ORD108252,278.89,Groceries,11.4,COD,5,0,340,Metro,3,3.8,0
ORD108253,1483.03,Apparel,31.0,COD,3,1,67,Tier3,8,4.6,0
ORD108254,2788.75,Home,6.0,COD,5,0,177,Tier2,7,4.8,1
ORD108255,2546.35,Groceries,22.1,COD,3,1,66,Tier2,5,4.4,0
ORD108256,294.49,Books,10.0,Prepaid,3,1,212,Tier3,8,4.1,0
ORD108257,1193.6,Apparel,4.5,Prepaid,9,0,140,Tier2,9,3.7,1
ORD108258,4758.97,Home,27.6,COD,8,0,816,Metro,9,3.3,0
ORD108259,1943.94,Footwear,14.3,Prepaid,4,2,579,Tier2,3,2.7,1
ORD108260,1332.88,Beauty,32.0,COD,6,1,171,Metro,9,5.0,1
ORD108261,750.07,Groceries,2.6,Prepaid,5,0,258,Tier2,1,4.5,0
ORD108262,1460.9,Books,12.7,COD,1,1,972,Tier3,7,2.7,1
ORD108263,1402.38,Beauty,15.1,COD,1,0,123,Tier3,5,3.8,1
ORD108264,2682.65,Home,27.8,Prepaid,2,0,205,Tier3,7,4.4,1
ORD108265,6804.66,Books,11.4,COD,2,0,215,Metro,6,4.1,1
ORD108266,1259.27,Electronics,31.7,COD,6,0,150,Metro,6,4.0,0
ORD108267,1205.85,Groceries,11.6,COD,3,0,142,Tier2,7,3.4,0
ORD108268,1643.88,Electronics,26.7,COD,3,1,18,Tier2,8,4.3,0
ORD108269,2422.9,Footwear,10.8,Prepaid,4,1,537,Metro,5,4.5,0
ORD108270,313.11,Apparel,13.2,COD,4,0,202,Metro,6,4.4,0
ORD108271,1940.02,Apparel,0.8,COD,9,1,85,Metro,9,2.9,0
ORD108272,3707.27,Home,9.5,Prepaid,3,0,409,Tier2,7,3.0,1
ORD108273,983.28,Books,12.8,COD,5,0,109,Tier3,9,3.8,0
ORD108274,1187.87,Groceries,15.7,Prepaid,4,0,46,Metro,6,4.5,0
ORD108275,1858.95,Apparel,15.0,Prepaid,3,0,736,Tier3,4,3.9,0
ORD108276,1529.34,Beauty,24.1,COD,4,0,528,Tier2,9,3.5,1
ORD108277,2326.63,Home,22.7,Prepaid,1,1,68,Tier3,6,3.7,1
ORD108278,2409.51,Electronics,4.1,Prepaid,4,1,397,Metro,7,4.8,0
ORD108279,448.1,Footwear,33.3,Prepaid,5,0,79,Tier2,3,4.8,0
ORD108280,3001.26,Home,7.9,Prepaid,3,0,199,Tier2,6,3.5,0
ORD108281,948.86,Groceries,4.7,Prepaid,1,0,264,Metro,9,3.5,1
ORD108282,2291.37,Home,29.4,COD,2,0,46,Metro,1,4.4,0
ORD108283,4837.0,Electronics,30.6,COD,1,0,250,Tier3,4,2.6,0
ORD108284,1477.51,Books,30.3,COD,6,0,249,Metro,1,4.2,0
ORD108285,1678.04,Groceries,34.7,Prepaid,2,0,23,Metro,7,4.4,0
ORD108286,1433.46,Beauty,5.4,Prepaid,4,0,886,Tier2,5,4.1,0
ORD108287,2219.78,Apparel,45.2,Prepaid,1,0,24,Tier2,7,4.7,0
ORD108288,657.85,Books,12.1,Prepaid,7,1,424,Tier2,7,3.8,0
ORD108289,123.71,Footwear,13.8,COD,7,0,379,Metro,2,4.9,0
ORD108290,1596.27,Groceries,12.4,COD,6,0,213,Tier2,9,4.3,0
ORD108291,736.05,Books,8.8,COD,4,1,175,Metro,3,5.0,0
ORD108292,2047.62,Home,15.8,Prepaid,6,0,306,Metro,4,3.6,1
ORD108293,1081.6,Books,29.2,Prepaid,4,1,417,Metro,4,3.8,0
ORD108294,1932.06,Books,55.3,Prepaid,5,2,735,Tier2,9,3.7,0
ORD108295,3860.52,Footwear,19.8,Prepaid,0,0,138,Metro,4,4.1,0
ORD108296,1463.95,Footwear,7.7,COD,8,1,129,Metro,9,4.0,1
ORD108297,1198.15,Books,43.6,Prepaid,2,0,113,Metro,5,4.5,0
ORD108298,840.58,Home,11.1,Prepaid,2,1,257,Tier2,5,4.5,0
ORD108299,1453.05,Footwear,10.9,Prepaid,7,0,166,Metro,4,3.0,0
ORD108300,568.1,Groceries,35.8,Prepaid,5,0,198,Tier3,6,4.0,0
ORD108301,258.19,Electronics,26.2,COD,3,0,159,Tier2,3,4.4,1
ORD108302,454.58,Apparel,14.1,Prepaid,5,0,445,Tier2,7,4.2,1
ORD108303,431.93,Apparel,8.1,COD,5,0,69,Tier2,8,5.0,1
ORD108304,2389.12,Electronics,24.8,Prepaid,4,0,128,Tier2,9,4.0,0
ORD108305,2082.41,Footwear,15.5,Prepaid,1,1,333,Metro,7,2.8,1
ORD108306,1315.55,Groceries,4.8,Prepaid,4,0,242,Tier3,1,4.3,0
ORD108307,157.38,Beauty,2.3,Prepaid,3,3,335,Tier2,4,3.8,0
ORD108308,1173.4,Electronics,37.2,Prepaid,4,0,190,Metro,6,3.9,0
ORD108309,2021.04,Footwear,15.6,COD,1,1,84,Tier3,2,3.4,1
ORD108310,568.4,Home,23.1,Prepaid,2,0,674,Metro,3,2.9,0
ORD108311,2063.31,Books,3.4,Prepaid,3,0,206,Tier2,4,4.2,0
ORD108312,707.44,Apparel,13.4,Prepaid,2,0,348,Metro,8,3.8,0
ORD108313,3448.11,Beauty,45.2,COD,1,1,128,Metro,4,4.2,1
ORD108314,567.5,Home,20.5,COD,2,0,602,Tier3,5,4.0,1
ORD108315,785.25,Books,28.6,COD,5,1,234,Tier2,7,4.2,0
ORD108316,2905.69,Electronics,23.9,COD,5,0,349,Metro,6,3.1,0
ORD108317,2977.88,Beauty,19.3,COD,3,1,545,Tier2,2,4.0,1
ORD108318,2702.68,Groceries,13.1,Prepaid,1,1,51,Metro,1,3.6,0
ORD108319,1995.41,Apparel,14.4,Prepaid,6,0,350,Tier2,9,4.0,1
ORD108320,1125.43,Apparel,31.1,Prepaid,7,0,24,Tier3,8,4.0,0
ORD108321,1359.19,Footwear,18.5,Prepaid,3,0,293,Tier2,9,3.6,0
ORD108322,563.95,Groceries,40.5,COD,2,0,54,Metro,2,3.5,1
ORD108323,387.42,Beauty,13.2,Prepaid,2,0,147,Metro,7,3.3,0
ORD108324,645.31,Home,9.3,Prepaid,6,3,477,Tier2,1,3.4,1
ORD108325,1397.68,Apparel,50.0,COD,8,0,3,Tier2,1,4.8,1
ORD108326,737.78,Footwear,14.0,Prepaid,2,0,1223,Tier3,1,4.7,0
ORD108327,1038.36,Apparel,2.0,COD,2,1,144,Metro,7,5.0,0
ORD108328,2356.18,Apparel,14.1,COD,2,0,162,Tier3,3,4.3,1
ORD108329,1258.97,Books,11.4,COD,6,0,706,Metro,6,3.3,0
ORD108330,1537.43,Books,21.4,COD,1,0,16,Metro,3,5.0,0
ORD108331,1140.2,Apparel,45.2,Prepaid,8,0,137,Tier3,3,4.0,1
ORD108332,883.52,Electronics,10.5,COD,4,0,224,Metro,1,4.9,0
ORD108333,325.91,Electronics,19.7,Prepaid,7,0,480,Metro,1,3.9,0
ORD108334,1218.0,Home,13.4,COD,5,0,53,Tier2,6,4.0,0
ORD108335,3699.7,Footwear,15.7,Prepaid,6,0,272,Metro,3,3.9,0
ORD108336,2018.32,Beauty,38.3,Prepaid,3,0,747,Metro,1,4.5,0
ORD108337,1152.71,Groceries,34.3,COD,3,0,253,Tier2,3,5.0,0
ORD108338,2824.97,Footwear,52.3,COD,5,0,2,Tier2,4,5.0,0
ORD108339,965.49,Home,10.9,Prepaid,4,1,359,Metro,4,3.4,1
ORD108340,2603.27,Electronics,12.0,COD,2,1,91,Metro,1,4.0,0
ORD108341,1042.08,Groceries,40.5,Prepaid,2,2,469,Metro,9,3.8,0
ORD108342,1396.9,Apparel,45.7,COD,0,0,1192,Metro,4,3.8,1
ORD108343,1325.18,Beauty,26.9,Prepaid,6,0,19,Tier2,4,2.8,1
ORD108344,381.42,Electronics,26.7,Prepaid,6,1,170,Metro,1,4.2,1
ORD108345,1204.2,Groceries,19.6,COD,4,1,48,Metro,9,3.5,0
ORD108346,1220.05,Groceries,18.5,Prepaid,6,0,253,Metro,5,4.1,0
ORD108347,1559.85,Electronics,1.8,COD,3,0,171,Metro,3,3.6,0
ORD108348,1044.87,Groceries,28.1,Prepaid,5,3,83,Metro,3,3.5,0
ORD108349,1571.54,Apparel,48.3,Prepaid,2,1,363,Tier3,8,4.0,0
ORD108350,2137.09,Home,8.5,COD,3,0,1282,Metro,4,4.4,1
ORD108351,428.93,Apparel,20.1,COD,8,2,317,Metro,4,4.4,0
ORD108352,1329.3,Footwear,23.5,Prepaid,3,0,255,Tier2,3,3.6,0
ORD108353,2693.39,Books,16.1,Prepaid,6,0,364,Metro,6,3.2,0
ORD108354,355.07,Home,36.0,Prepaid,5,0,519,Metro,6,4.4,0
ORD108355,3924.8,Books,13.0,Prepaid,6,0,563,Metro,4,4.5,0
ORD108356,449.67,Electronics,6.6,COD,5,2,38,Tier2,5,3.5,0
ORD108357,5390.35,Apparel,16.9,Prepaid,4,1,24,Tier3,8,4.0,1
ORD108358,2372.14,Groceries,9.5,Prepaid,1,1,121,Tier2,6,3.6,1
ORD108359,540.03,Books,33.7,COD,6,2,72,Tier2,1,4.5,0
ORD108360,1707.99,Beauty,33.6,Prepaid,1,0,431,Metro,9,4.9,0
ORD108361,3336.84,Books,23.4,Prepaid,6,0,59,Tier3,8,4.7,0
ORD108362,2459.17,Electronics,18.6,COD,2,0,135,Metro,7,4.4,1
ORD108363,368.35,Home,6.9,COD,0,0,596,Metro,6,3.8,0
ORD108364,2761.94,Footwear,14.2,COD,5,0,6,Tier2,6,5.0,1
ORD108365,2119.08,Apparel,5.2,COD,5,1,34,Metro,2,3.2,0
ORD108366,1169.48,Home,32.6,Prepaid,5,2,276,Metro,5,4.6,0
ORD108367,474.37,Electronics,27.7,Prepaid,7,0,59,Tier2,9,4.4,0
ORD108368,2057.62,Electronics,31.1,Prepaid,8,0,75,Metro,2,3.7,0
ORD108369,1618.88,Books,21.7,COD,2,0,329,Tier2,2,4.2,0
ORD108370,3367.77,Footwear,44.4,Prepaid,6,1,173,Tier2,8,5.0,0
ORD108371,1339.45,Apparel,7.7,Prepaid,4,0,204,Metro,8,4.1,0
ORD108372,1945.87,Beauty,23.6,Prepaid,3,0,201,Tier3,2,4.7,1
ORD108373,594.72,Books,22.1,COD,3,1,139,Tier2,3,3.6,1
ORD108374,1721.37,Groceries,30.9,Prepaid,3,1,752,Tier3,2,4.3,0
ORD108375,706.42,Footwear,14.8,COD,5,4,145,Metro,8,4.2,1
ORD108376,1652.05,Beauty,14.9,Prepaid,4,1,116,Tier2,7,4.2,0
ORD108377,2224.16,Footwear,6.5,COD,3,0,167,Metro,3,3.8,0
ORD108378,3075.05,Apparel,34.9,Prepaid,7,0,43,Tier2,8,3.5,0
ORD108379,1281.13,Groceries,11.8,Prepaid,2,2,587,Metro,2,2.7,1
ORD108380,559.85,Beauty,5.3,Prepaid,3,0,694,Metro,6,4.0,0
ORD108381,253.98,Books,10.7,COD,6,0,23,Metro,8,4.0,0
ORD108382,1140.9,Beauty,14.4,Prepaid,2,0,193,Metro,9,3.8,0
ORD108383,4317.57,Groceries,21.0,COD,7,2,17,Metro,5,3.8,0
ORD108384,1253.97,Footwear,33.3,COD,3,0,10,Metro,3,5.0,0
ORD108385,805.11,Footwear,37.5,COD,2,0,702,Metro,6,3.9,0
ORD108386,1211.37,Groceries,47.5,COD,3,0,77,Tier2,4,5.0,1
ORD108387,2365.28,Beauty,15.5,Prepaid,3,0,146,Tier2,1,4.7,0
ORD108388,2019.78,Apparel,19.5,Prepaid,3,0,551,Tier3,5,4.4,1
ORD108389,673.55,Footwear,22.7,Prepaid,3,1,511,Tier3,6,4.3,0
ORD108390,1895.43,Groceries,16.5,Prepaid,3,0,650,Metro,3,4.0,0
ORD108391,573.17,Home,27.7,COD,2,0,344,Tier2,6,3.5,0
ORD108392,1844.08,Electronics,38.9,COD,5,0,91,Metro,9,3.8,0
ORD108393,2256.08,Footwear,13.2,COD,1,1,339,Tier3,1,4.1,1
ORD108394,6397.25,Groceries,40.4,COD,7,2,52,Metro,6,4.5,0
ORD108395,982.88,Footwear,9.4,Prepaid,4,0,188,Tier3,7,3.6,1
ORD108396,2220.7,Beauty,15.1,Prepaid,4,1,49,Metro,1,3.2,0
ORD108397,794.01,Beauty,19.7,COD,3,1,710,Metro,5,4.3,0
ORD108398,1584.13,Apparel,25.9,Prepaid,2,2,316,Tier2,6,3.9,1
ORD108399,2154.07,Footwear,11.2,COD,6,1,266,Tier3,6,3.8,0
ORD108400,2585.57,Books,7.9,COD,6,1,144,Tier2,9,3.4,0
ORD108401,673.43,Beauty,33.0,Prepaid,6,0,164,Metro,4,3.9,0
ORD108402,380.63,Apparel,22.5,COD,2,1,415,Metro,7,4.6,1
ORD108403,1708.93,Beauty,21.6,COD,4,1,472,Tier3,2,4.3,0
ORD108404,1282.79,Home,35.0,COD,5,1,10,Tier2,7,3.4,0
ORD108405,653.7,Footwear,13.7,Prepaid,4,2,98,Tier3,5,3.8,1
ORD108406,2907.42,Electronics,22.8,Prepaid,9,1,1039,Tier2,6,4.2,0
ORD108407,1960.4,Electronics,17.5,Prepaid,3,0,433,Metro,5,3.9,0
ORD108408,2007.81,Beauty,15.3,Prepaid,4,0,48,Tier2,8,4.4,1
ORD108409,983.89,Home,8.2,Prepaid,7,1,678,Metro,9,3.6,0
ORD108410,647.16,Home,18.5,COD,3,0,557,Metro,5,4.7,0
ORD108411,343.54,Electronics,15.0,Prepaid,6,0,399,Tier2,3,3.6,0
ORD108412,5892.31,Apparel,12.4,COD,6,1,160,Tier3,2,3.6,1
ORD108413,563.27,Electronics,18.4,COD,3,0,176,Metro,4,4.7,0
ORD108414,885.8,Footwear,36.7,Prepaid,5,2,200,Metro,9,3.8,1
ORD108415,1859.17,Home,37.6,Prepaid,7,1,505,Metro,2,3.5,0
ORD108416,444.74,Apparel,36.0,Prepaid,4,0,69,Tier2,4,4.0,0
ORD108417,1119.88,Groceries,48.7,COD,4,0,464,Tier3,3,4.6,0
ORD108418,1435.04,Beauty,10.1,Prepaid,3,0,569,Metro,9,3.7,0
ORD108419,2772.9,Apparel,20.5,COD,5,1,240,Metro,6,3.5,0
ORD108420,41.01,Electronics,30.1,Prepaid,2,0,648,Tier2,5,4.2,0
ORD108421,1887.38,Electronics,48.0,COD,7,1,97,Metro,3,4.1,0
ORD108422,1195.83,Apparel,2.5,Prepaid,5,1,107,Metro,3,3.3,1
ORD108423,412.89,Groceries,13.7,Prepaid,3,1,249,Tier3,3,4.3,0
ORD108424,2382.86,Books,20.7,Prepaid,2,0,139,Metro,6,3.5,0
ORD108425,2954.8,Electronics,28.7,Prepaid,5,2,185,Metro,8,4.2,0
ORD108426,637.05,Footwear,19.2,Prepaid,3,0,20,Tier3,2,4.1,0
ORD108427,2505.71,Beauty,4.5,Prepaid,3,0,30,Metro,3,3.9,0
ORD108428,5593.33,Beauty,35.3,Prepaid,6,0,327,Tier3,1,3.2,0
ORD108429,479.71,Electronics,18.9,Prepaid,4,0,244,Tier2,9,3.7,0
ORD108430,1583.68,Footwear,9.9,Prepaid,4,1,213,Tier2,4,4.3,0
ORD108431,1392.22,Beauty,24.1,COD,3,0,504,Tier3,3,3.9,1
ORD108432,727.99,Apparel,9.4,COD,2,0,47,Tier2,6,3.6,1
ORD108433,460.95,Home,8.2,COD,4,1,95,Metro,8,3.8,1
ORD108434,2104.91,Footwear,10.5,COD,6,0,47,Metro,9,5.0,1
ORD108435,1394.5,Groceries,35.2,COD,4,1,10,Metro,4,3.0,0
ORD108436,1483.89,Electronics,8.8,Prepaid,8,0,229,Metro,3,4.2,0
ORD108437,2864.56,Electronics,37.2,COD,4,0,212,Tier3,1,4.8,0
ORD108438,1445.86,Groceries,16.1,COD,6,1,455,Metro,5,4.4,0
ORD108439,4007.29,Beauty,9.0,Prepaid,4,0,1064,Tier2,5,4.1,0
ORD108440,3855.8,Beauty,23.3,COD,5,2,141,Metro,3,3.0,1
ORD108441,206.67,Books,46.5,Prepaid,6,0,344,Tier2,5,4.0,0
ORD108442,3172.92,Home,33.5,Prepaid,4,0,280,Tier2,2,3.7,0
ORD108443,765.56,Apparel,9.7,COD,2,1,200,Metro,9,4.1,1
ORD108444,1392.87,Home,37.2,COD,1,0,116,Metro,3,3.6,1
ORD108445,517.27,Home,20.3,COD,7,0,68,Tier2,4,3.6,0
ORD108446,1199.79,Home,23.7,COD,5,1,172,Tier2,5,4.4,0
ORD108447,529.66,Electronics,12.1,Prepaid,9,0,79,Metro,4,3.1,0
ORD108448,48.14,Apparel,20.9,COD,3,1,647,Tier2,8,3.9,1
ORD108449,731.83,Apparel,4.2,Prepaid,2,0,213,Metro,8,3.9,0
ORD108450,3389.95,Footwear,5.3,Prepaid,4,1,74,Tier3,6,3.8,0
ORD108451,728.96,Electronics,7.6,Prepaid,3,0,270,Tier2,5,4.1,0
ORD108452,199.9,Apparel,15.5,COD,4,1,268,Tier2,7,4.3,0
ORD108453,1347.06,Beauty,28.9,COD,3,1,249,Tier2,2,3.5,0
ORD108454,1133.38,Books,40.4,COD,3,3,328,Tier3,9,3.2,1
ORD108455,967.24,Groceries,45.0,COD,8,2,21,Metro,8,3.5,0
ORD108456,417.95,Apparel,26.8,Prepaid,6,1,277,Metro,1,5.0,0
ORD108457,712.96,Home,21.5,Prepaid,7,0,172,Metro,6,3.4,0
ORD108458,3912.71,Home,30.1,Prepaid,3,1,20,Metro,4,4.1,0
ORD108459,5941.67,Books,46.2,Prepaid,5,1,26,Metro,2,3.9,0
ORD108460,455.72,Apparel,19.3,COD,6,0,13,Metro,2,3.2,1
ORD108461,795.43,Apparel,4.4,COD,5,1,136,Metro,9,4.7,1
ORD108462,3880.92,Beauty,32.7,COD,1,1,40,Tier2,2,4.0,1
ORD108463,1322.95,Groceries,9.4,Prepaid,0,0,642,Tier2,7,4.5,0
ORD108464,303.12,Home,8.0,Prepaid,1,1,38,Metro,9,5.0,0
ORD108465,2301.21,Home,24.6,COD,3,0,76,Tier2,8,4.1,0
ORD108466,529.93,Beauty,27.2,Prepaid,5,0,134,Tier2,4,4.3,0
ORD108467,1438.69,Footwear,26.3,Prepaid,5,1,97,Tier2,3,5.0,0
ORD108468,2540.06,Apparel,21.8,COD,4,3,309,Metro,4,4.2,1
ORD108469,3447.54,Beauty,9.1,Prepaid,10,0,222,Tier3,8,4.1,1
ORD108470,682.36,Footwear,24.2,Prepaid,3,0,93,Metro,4,5.0,0
ORD108471,640.24,Electronics,44.9,COD,4,1,234,Metro,8,4.8,0
ORD108472,2452.82,Footwear,2.4,COD,2,0,147,Tier2,5,4.9,1
ORD108473,570.26,Apparel,3.8,COD,5,1,17,Metro,3,3.2,1
ORD108474,2296.92,Groceries,17.8,Prepaid,6,1,316,Metro,6,5.0,0
ORD108475,202.57,Electronics,11.7,Prepaid,1,1,405,Metro,2,5.0,1
ORD108476,2713.81,Electronics,37.0,COD,2,1,699,Metro,5,5.0,1
ORD108477,869.4,Books,23.8,Prepaid,4,0,298,Tier2,8,5.0,0
ORD108478,1128.53,Groceries,23.6,COD,5,0,34,Tier2,8,3.8,0
ORD108479,1107.04,Electronics,13.3,Prepaid,4,0,624,Tier2,5,3.2,0
ORD108480,1119.82,Electronics,12.3,Prepaid,4,0,315,Tier2,3,4.2,0
ORD108481,606.33,Groceries,29.8,Prepaid,4,0,462,Tier3,8,3.9,0
ORD108482,710.02,Groceries,10.2,Prepaid,5,0,44,Metro,4,4.4,0
ORD108483,2466.71,Electronics,28.6,Prepaid,5,2,1258,Metro,7,5.0,1
ORD108484,836.7,Footwear,20.6,Prepaid,6,0,896,Metro,2,3.8,0
ORD108485,1737.33,Footwear,2.0,COD,2,1,270,Tier2,7,4.3,0
ORD108486,472.51,Beauty,10.9,Prepaid,3,2,188,Metro,2,3.7,0
ORD108487,2017.24,Home,11.8,COD,9,0,349,Tier3,3,3.0,0
ORD108488,278.62,Books,14.6,Prepaid,5,0,915,Tier2,1,4.7,0
ORD108489,1963.97,Footwear,24.1,Prepaid,4,0,447,Tier2,9,3.0,1
ORD108490,330.11,Electronics,10.6,Prepaid,5,0,304,Metro,2,4.5,0
ORD108491,544.22,Footwear,17.0,Prepaid,0,0,689,Metro,6,4.0,1
ORD108492,1300.91,Footwear,11.2,COD,3,1,321,Metro,5,3.7,0
ORD108493,2758.03,Electronics,12.6,Prepaid,5,0,581,Tier2,2,4.5,0
ORD108494,714.4,Electronics,2.6,Prepaid,6,0,528,Metro,8,2.9,1
ORD108495,1772.8,Home,20.6,Prepaid,3,0,2,Metro,2,4.2,1
ORD108496,3236.32,Home,27.2,Prepaid,3,1,1014,Metro,7,4.7,0
ORD108497,707.15,Apparel,18.8,Prepaid,8,4,258,Tier2,2,3.0,0
ORD108498,2827.5,Books,6.9,Prepaid,8,2,413,Metro,2,3.1,0
ORD108499,818.73,Electronics,34.6,Prepaid,4,1,203,Metro,4,4.5,1
ORD108500,831.68,Books,18.3,Prepaid,0,0,888,Metro,6,4.9,0
ORD108501,1571.25,Home,10.1,COD,2,1,129,Tier2,3,3.7,1
ORD108502,811.71,Beauty,12.5,COD,4,1,98,Metro,4,4.5,0
ORD108503,2981.13,Apparel,11.2,Prepaid,2,0,1,Metro,5,4.2,0
ORD108504,678.57,Beauty,13.7,Prepaid,5,2,704,Tier3,5,4.7,1
ORD108505,2437.42,Footwear,41.8,Prepaid,2,0,33,Tier2,6,3.6,1
ORD108506,1944.69,Footwear,26.1,COD,3,1,45,Metro,6,4.8,1
ORD108507,946.15,Apparel,9.3,Prepaid,4,0,717,Tier2,2,3.7,0
ORD108508,740.45,Home,5.6,Prepaid,2,1,399,Tier3,1,2.8,0
ORD108509,474.42,Books,22.5,Prepaid,1,1,350,Tier2,5,3.2,0
ORD108510,225.03,Footwear,13.8,Prepaid,3,2,57,Tier2,6,3.3,1
ORD108511,1781.13,Groceries,32.7,COD,3,0,131,Tier3,1,3.9,1
ORD108512,206.86,Footwear,19.3,COD,3,0,219,Tier2,8,3.5,0
ORD108513,142.18,Beauty,7.0,Prepaid,3,1,851,Tier3,5,5.0,0
ORD108514,1978.54,Electronics,13.0,COD,3,0,6,Tier2,9,3.6,0
ORD108515,2504.83,Books,13.7,Prepaid,4,1,181,Metro,9,2.8,0
ORD108516,395.64,Home,29.4,Prepaid,2,0,807,Metro,9,3.9,1
ORD108517,1265.23,Books,10.2,COD,2,0,1,Tier2,3,4.0,0
ORD108518,1156.97,Books,25.9,Prepaid,3,1,534,Metro,5,4.0,0
ORD108519,4154.88,Electronics,6.7,Prepaid,2,0,75,Metro,6,4.2,0
ORD108520,985.54,Electronics,20.3,COD,2,0,395,Metro,3,3.9,0
ORD108521,1302.75,Beauty,30.6,COD,2,0,718,Metro,2,3.9,1
ORD108522,1356.33,Beauty,8.6,COD,5,0,340,Tier2,7,5.0,1
ORD108523,3978.93,Apparel,20.6,Prepaid,5,0,167,Metro,3,2.7,0
ORD108524,765.63,Books,5.3,Prepaid,5,0,19,Tier3,2,3.6,0
ORD108525,957.4,Home,24.5,Prepaid,5,0,178,Tier3,1,3.3,0
ORD108526,2478.89,Books,23.7,COD,4,1,449,Tier3,4,3.7,0
ORD108527,2204.99,Footwear,4.9,Prepaid,4,0,252,Tier2,9,4.0,1
ORD108528,557.44,Apparel,24.3,Prepaid,8,1,1742,Tier2,3,4.1,0
ORD108529,1545.48,Groceries,3.4,COD,5,0,47,Metro,7,3.9,0
ORD108530,2249.91,Books,34.3,COD,2,1,324,Metro,5,4.4,1
ORD108531,1185.38,Apparel,32.2,Prepaid,8,0,220,Metro,1,4.7,1
ORD108532,1119.87,Groceries,5.5,Prepaid,5,1,123,Metro,5,3.8,1
ORD108533,4927.16,Electronics,14.4,Prepaid,5,2,11,Tier2,9,3.4,0
ORD108534,2110.79,Books,21.3,Prepaid,8,0,9,Metro,8,5.0,0
ORD108535,3278.88,Books,25.2,COD,3,0,551,Tier3,2,5.0,0
ORD108536,779.54,Beauty,20.6,COD,2,2,35,Metro,8,3.3,1
ORD108537,5056.57,Beauty,36.8,Prepaid,7,1,65,Tier3,5,4.2,0
ORD108538,1110.21,Home,25.9,Prepaid,6,1,794,Metro,7,4.3,0
ORD108539,2161.12,Electronics,4.0,Prepaid,5,0,438,Tier3,6,3.6,1
ORD108540,2495.31,Footwear,14.0,COD,1,1,3,Tier3,8,4.0,1
ORD108541,1469.09,Groceries,4.5,Prepaid,2,0,736,Tier3,1,4.0,0
ORD108542,456.8,Groceries,19.3,Prepaid,8,0,59,Tier3,1,3.7,0
ORD108543,481.28,Electronics,18.3,Prepaid,4,0,332,Metro,1,5.0,0
ORD108544,2199.92,Apparel,13.9,COD,7,0,450,Tier2,5,4.1,1
ORD108545,884.19,Footwear,22.0,Prepaid,3,1,62,Tier2,1,3.6,1
ORD108546,1023.04,Apparel,11.4,COD,3,0,9,Tier2,6,4.9,0
ORD108547,3202.47,Footwear,6.0,Prepaid,6,1,159,Tier3,9,4.6,1
ORD108548,3442.88,Home,25.1,Prepaid,6,1,2020,Metro,3,3.4,0
ORD108549,4957.21,Electronics,33.7,COD,2,0,62,Metro,8,4.3,0
ORD108550,919.41,Footwear,25.1,Prepaid,8,1,70,Metro,3,4.0,1
ORD108551,1292.64,Beauty,4.3,Prepaid,4,1,654,Metro,4,3.2,0
ORD108552,2228.46,Footwear,15.5,Prepaid,3,1,234,Tier2,5,3.8,1
ORD108553,1766.16,Beauty,36.0,Prepaid,3,0,455,Metro,7,3.9,0
ORD108554,844.54,Beauty,5.7,Prepaid,3,1,163,Metro,3,4.1,0
